Date,Fixture,Season,Market,Selection,MatchRating,Fair Odds,Available Odds,Value Rating,Result,P/L
2024-11-23,Sheffield Weds vs Cardiff,2024_25,Draw,Draw,-9,3.1333,3.46,✅ Fair,win,2.46
2024-11-23,Sheffield Weds vs Cardiff,2024_25,Away,Cardiff,-9,3.3571,3.75,✅ Fair,loss,-1.0
2024-11-23,Coventry vs Sheffield United,2024_25,Draw,Draw,-1,3.1176,3.29,✅ Fair,win,2.29
2024-11-23,Luton vs Hull,2024_25,Home,Luton,1,1.8696,2.01,✅ Fair,win,1.01
2024-11-23,Oxford vs Middlesbrough,2024_25,Home,Oxford,-6,2.9,5.25,✅ Excellent,loss,-1.0
2024-11-23,Preston vs Derby,2024_25,Home,Preston,-3,2.0,2.21,✅ Fair,loss,-1.0
2024-11-23,Preston vs Derby,2024_25,Away,Derby,-3,2.9655,3.36,✅ Fair,loss,-1.0
2024-11-24,Swansea vs Leeds,2024_25,Home,Swansea,-8,2.9412,4.39,✅ Good,loss,-1.0
2024-11-26,Burnley vs Coventry,2024_25,Home,Burnley,-2,2.122,2.22,✅ Fair,win,1.22
2024-11-26,Burnley vs Coventry,2024_25,Away,Coventry,-2,3.2222,3.36,✅ Fair,loss,-1.0
2024-11-26,Hull vs Sheffield Weds,2024_25,Draw,Draw,-1,3.1176,3.3,✅ Fair,loss,-1.0
2024-11-26,Norwich vs Plymouth,2024_25,Draw,Draw,-2,4.5789,4.67,✅ Fair,loss,-1.0
2024-11-26,Norwich vs Plymouth,2024_25,Away,Plymouth,-2,3.2222,6.48,✅ Excellent,loss,-1.0
2024-11-26,Sheffield United vs Oxford,2024_25,Away,Oxford,12,2.0,8.12,✅ Excellent,loss,-1.0
2024-11-26,Stoke vs Preston,2024_25,Home,Stoke,5,2.0,2.06,✅ Fair,loss,-1.0
2024-11-26,Stoke vs Preston,2024_25,Away,Preston,5,3.1429,3.61,✅ Fair,loss,-1.0
2024-11-26,Watford vs Bristol City,2024_25,Away,Bristol City,2,3.2,3.22,✅ Fair,loss,-1.0
2024-11-26,Sunderland vs West Brom,2024_25,Home,Sunderland,2,2.3415,2.36,✅ Fair,loss,-1.0
2024-11-27,Middlesbrough vs Blackburn,2024_25,Draw,Draw,11,3.8333,4.32,✅ Fair,loss,-1.0
2024-11-27,Middlesbrough vs Blackburn,2024_25,Away,Blackburn,11,5.75,5.89,✅ Fair,win,4.89
2024-11-27,Derby vs Swansea,2024_25,Home,Derby,1,1.8696,2.47,✅ Good,loss,-1.0
2024-11-27,Leeds vs Luton,2024_25,Away,Luton,10,2.8,7.69,✅ Excellent,loss,-1.0
2024-11-27,Cardiff vs QPR,2024_25,Away,QPR,5,3.1429,3.85,✅ Good,win,2.85
2024-11-29,Sheffield United vs Sunderland,2024_25,Home,Sheffield United,7,1.6364,2.03,✅ Good,win,1.03
2024-11-30,Coventry vs Cardiff,2024_25,Away,Cardiff,5,3.1429,4.64,✅ Good,loss,-1.0
2024-11-30,Swansea vs Portsmouth,2024_25,Away,Portsmouth,1,3.9091,4.73,✅ Good,loss,-1.0
2024-11-30,Stoke vs Burnley,2024_25,Home,Stoke,-2,2.122,3.1,✅ Excellent,loss,-1.0
2024-11-30,Norwich vs Luton,2024_25,Home,Norwich,6,1.9722,2.06,✅ Fair,win,1.06
2024-11-30,Norwich vs Luton,2024_25,Away,Luton,6,3.087,3.42,✅ Fair,loss,-1.0
2024-11-30,Blackburn vs Leeds,2024_25,Home,Blackburn,-10,3.0,4.26,✅ Good,win,3.26
2024-11-30,Blackburn vs Leeds,2024_25,Draw,Draw,-10,3.0,3.64,✅ Good,loss,-1.0
2024-11-30,Watford vs QPR,2024_25,Draw,Draw,9,3.0,3.64,✅ Good,win,2.64
2024-11-30,Oxford vs Millwall,2024_25,Home,Oxford,-14,2.5,3.5,✅ Good,loss,-1.0
2024-11-30,Bristol City vs Plymouth,2024_25,Draw,Draw,8,3.8571,4.43,✅ Fair,loss,-1.0
2024-11-30,Bristol City vs Plymouth,2024_25,Away,Plymouth,8,6.0,6.27,✅ Fair,loss,-1.0
2024-11-30,Middlesbrough vs Hull,2024_25,Away,Hull,12,2.0,5.96,✅ Excellent,loss,-1.0
2024-12-01,Derby vs Sheffield Weds,2024_25,Draw,Draw,-1,3.1176,3.19,✅ Fair,loss,-1.0
2024-12-06,Burnley vs Middlesbrough,2024_25,Away,Middlesbrough,-4,2.84,2.95,✅ Fair,loss,-1.0
2024-12-07,Sunderland vs Stoke,2024_25,Away,Stoke,-2,3.2222,4.62,✅ Good,loss,-1.0
2024-12-07,Millwall vs Coventry,2024_25,Home,Millwall,3,2.0952,2.56,✅ Good,loss,-1.0
2024-12-07,Hull vs Blackburn,2024_25,Away,Blackburn,-6,2.4167,2.77,✅ Fair,win,1.77
2024-12-07,Leeds vs Derby,2024_25,Draw,Draw,9,3.0,4.91,✅ Excellent,loss,-1.0
2024-12-07,Leeds vs Derby,2024_25,Away,Derby,9,6.5,9.36,✅ Good,loss,-1.0
2024-12-07,Luton vs Swansea,2024_25,Away,Swansea,-8,2.5,3.23,✅ Good,loss,-1.0
2024-12-07,Sheffield Weds vs Preston,2024_25,Draw,Draw,4,3.3462,3.36,✅ Fair,win,2.36
2024-12-07,Sheffield Weds vs Preston,2024_25,Away,Preston,4,3.0,4.13,✅ Good,loss,-1.0
2024-12-07,Portsmouth vs Bristol City,2024_25,Home,Portsmouth,-7,3.0476,3.19,✅ Fair,win,2.19
2024-12-07,Portsmouth vs Bristol City,2024_25,Away,Bristol City,-7,2.2069,2.25,✅ Fair,loss,-1.0
2024-12-08,West Brom vs Sheffield United,2024_25,Away,Sheffield United,-7,2.2069,2.95,✅ Good,loss,-1.0
2024-12-10,Portsmouth vs Norwich,2024_25,Home,Portsmouth,3,2.0952,3.23,✅ Excellent,loss,-1.0
2024-12-10,Sheffield Weds vs Blackburn,2024_25,Home,Sheffield Weds,3,2.0952,2.3,✅ Fair,loss,-1.0
2024-12-10,Sunderland vs Bristol City,2024_25,Draw,Draw,0,3.1714,3.43,✅ Fair,win,2.43
2024-12-10,Sunderland vs Bristol City,2024_25,Away,Bristol City,0,3.8276,4.23,✅ Fair,loss,-1.0
2024-12-10,Burnley vs Derby,2024_25,Draw,Draw,9,3.0,3.45,✅ Fair,win,2.45
2024-12-10,Luton vs Stoke,2024_25,Away,Stoke,-6,2.4167,3.53,✅ Excellent,loss,-1.0
2024-12-10,Leeds vs Middlesbrough,2024_25,Away,Middlesbrough,-6,2.4167,4.62,✅ Excellent,loss,-1.0
2024-12-11,Hull vs Watford,2024_25,Draw,Draw,-13,2.8,3.43,✅ Good,win,2.43
2024-12-11,Hull vs Watford,2024_25,Away,Watford,-13,2.8,3.06,✅ Fair,loss,-1.0
2024-12-11,West Brom vs Coventry,2024_25,Home,West Brom,3,2.0952,2.3,✅ Fair,win,1.3
2024-12-11,Cardiff vs Preston,2024_25,Home,Cardiff,-2,2.122,2.3,✅ Fair,loss,-1.0
2024-12-11,Cardiff vs Preston,2024_25,Away,Preston,-2,3.2222,3.24,✅ Fair,win,2.24
2024-12-11,Millwall vs Sheffield United,2024_25,Away,Sheffield United,-5,2.5429,2.63,✅ Fair,win,1.63
2024-12-11,QPR vs Oxford,2024_25,Home,QPR,8,1.7419,2.01,✅ Good,win,1.01
2024-12-13,Derby vs Portsmouth,2024_25,Away,Portsmouth,-8,2.5,3.74,✅ Excellent,loss,-1.0
2024-12-14,Sheffield United vs Plymouth,2024_25,Away,Plymouth,15,4.5,11.59,✅ Excellent,loss,-1.0
2024-12-14,Oxford vs Sheffield Weds,2024_25,Home,Oxford,-10,3.0,3.29,✅ Fair,loss,-1.0
2024-12-14,Oxford vs Sheffield Weds,2024_25,Draw,Draw,-10,3.0,3.19,✅ Fair,loss,-1.0
2024-12-14,Stoke vs Cardiff,2024_25,Home,Stoke,3,2.0952,2.22,✅ Fair,loss,-1.0
2024-12-14,Preston vs Leeds,2024_25,Home,Preston,-9,2.6111,5.18,✅ Excellent,loss,-1.0
2024-12-14,Preston vs Leeds,2024_25,Draw,Draw,-9,3.1333,3.74,✅ Good,win,2.74
2024-12-14,Bristol City vs QPR,2024_25,Away,QPR,-4,2.84,4.12,✅ Good,loss,-1.0
2024-12-14,Coventry vs Hull,2024_25,Draw,Draw,4,3.3462,3.81,✅ Fair,loss,-1.0
2024-12-14,Coventry vs Hull,2024_25,Away,Hull,4,3.0,4.52,✅ Excellent,loss,-1.0
2024-12-14,Blackburn vs Luton,2024_25,Home,Blackburn,11,1.7692,2.18,✅ Good,win,1.18
2024-12-14,Swansea vs Sunderland,2024_25,Home,Swansea,0,2.3617,2.65,✅ Fair,loss,-1.0
2024-12-15,Watford vs West Brom,2024_25,Home,Watford,-2,2.122,2.79,✅ Good,win,1.79
2024-12-15,Norwich vs Burnley,2024_25,Home,Norwich,-4,2.7308,2.85,✅ Fair,loss,-1.0
2024-12-20,Luton vs Derby,2024_25,Away,Derby,-5,2.5429,3.5,✅ Good,loss,-1.0
2024-12-21,Hull vs Swansea,2024_25,Away,Swansea,-7,2.2069,2.75,✅ Good,loss,-1.0
2024-12-21,Millwall vs Blackburn,2024_25,Away,Blackburn,-11,1.7647,3.21,✅ Excellent,loss,-1.0
2024-12-21,Portsmouth vs Coventry,2024_25,Home,Portsmouth,2,2.3415,3.73,✅ Excellent,win,2.73
2024-12-21,Sunderland vs Norwich,2024_25,Away,Norwich,-2,3.2222,4.17,✅ Good,loss,-1.0
2024-12-21,Burnley vs Watford,2024_25,Draw,Draw,3,3.6667,3.67,✅ Fair,loss,-1.0
2024-12-21,Burnley vs Watford,2024_25,Away,Watford,3,4.0,4.97,✅ Good,loss,-1.0
2024-12-21,Sheffield Weds vs Stoke,2024_25,Home,Sheffield Weds,8,1.7419,1.94,✅ Good,win,0.94
2024-12-21,Cardiff vs Sheffield United,2024_25,Home,Cardiff,-13,3.5,3.57,✅ Fair,loss,-1.0
2024-12-21,Cardiff vs Sheffield United,2024_25,Draw,Draw,-13,2.8,3.41,✅ Good,loss,-1.0
2024-12-21,QPR vs Preston,2024_25,Home,QPR,5,2.0,2.53,✅ Good,win,1.53
2024-12-22,West Brom vs Bristol City,2024_25,Away,Bristol City,2,3.2,3.5,✅ Fair,loss,-1.0
2024-12-26,Swansea vs QPR,2024_25,Away,QPR,-8,2.5,4.29,✅ Excellent,loss,-1.0
2024-12-26,Preston vs Hull,2024_25,Home,Preston,6,1.9722,2.24,✅ Good,win,1.24
2024-12-26,Preston vs Hull,2024_25,Away,Hull,6,3.087,3.19,✅ Fair,loss,-1.0
2024-12-26,Sheffield United vs Burnley,2024_25,Home,Sheffield United,3,2.0952,2.41,✅ Good,loss,-1.0
2024-12-26,Watford vs Portsmouth,2024_25,Away,Portsmouth,-3,2.9655,4.1,✅ Good,loss,-1.0
2024-12-26,Blackburn vs Sunderland,2024_25,Home,Blackburn,3,2.0952,2.8,✅ Good,loss,-1.0
2024-12-26,Middlesbrough vs Sheffield Weds,2024_25,Away,Sheffield Weds,-6,2.4167,4.9,✅ Excellent,loss,-1.0
2024-12-26,Bristol City vs Luton,2024_25,Home,Bristol City,3,2.0952,2.25,✅ Fair,win,1.25
2024-12-26,Oxford vs Cardiff,2024_25,Home,Oxford,-9,2.6111,2.86,✅ Fair,win,1.86
2024-12-26,Oxford vs Cardiff,2024_25,Draw,Draw,-9,3.1333,3.21,✅ Fair,loss,-1.0
2024-12-26,Norwich vs Millwall,2024_25,Away,Millwall,4,3.0,3.4,✅ Fair,loss,-1.0
2024-12-26,Coventry vs Plymouth,2024_25,Draw,Draw,7,4.1538,5.46,✅ Good,loss,-1.0
2024-12-26,Coventry vs Plymouth,2024_25,Away,Plymouth,7,6.75,8.41,✅ Good,loss,-1.0
2024-12-29,Derby vs Leeds,2024_25,Home,Derby,-8,2.9412,5.49,✅ Excellent,loss,-1.0
2024-12-29,Derby vs Leeds,2024_25,Draw,Draw,-8,3.8462,3.93,✅ Fair,loss,-1.0
2024-12-29,Oxford vs Plymouth,2024_25,Away,Plymouth,6,3.087,4.0,✅ Good,loss,-1.0
2024-12-29,Swansea vs Luton,2024_25,Home,Swansea,5,2.0,2.21,✅ Fair,win,1.21
2024-12-29,Swansea vs Luton,2024_25,Away,Luton,5,3.1429,3.15,✅ Fair,loss,-1.0
2024-12-29,Middlesbrough vs Burnley,2024_25,Away,Burnley,-5,2.5429,3.06,✅ Good,loss,-1.0
2024-12-29,Watford vs Cardiff,2024_25,Home,Watford,9,1.95,1.98,✅ Fair,loss,-1.0
2024-12-29,Watford vs Cardiff,2024_25,Draw,Draw,9,3.0,3.51,✅ Good,loss,-1.0
2024-12-29,Stoke vs Sunderland,2024_25,Home,Stoke,-10,3.0,3.1,✅ Fair,win,2.1
2024-12-29,Stoke vs Sunderland,2024_25,Draw,Draw,-10,3.0,3.39,✅ Fair,loss,-1.0
2024-12-29,Blackburn vs Hull,2024_25,Home,Blackburn,8,1.7419,2.02,✅ Good,loss,-1.0
2024-12-29,Preston vs Sheffield Weds,2024_25,Home,Preston,-2,2.122,2.46,✅ Good,win,1.46
2024-12-29,Norwich vs QPR,2024_25,Draw,Draw,-5,3.56,3.75,✅ Fair,win,2.75
2024-12-29,Norwich vs QPR,2024_25,Away,QPR,-5,2.5429,4.34,✅ Excellent,loss,-1.0
2024-12-29,Coventry vs Millwall,2024_25,Draw,Draw,4,3.3462,3.49,✅ Fair,win,2.49
2024-12-29,Coventry vs Millwall,2024_25,Away,Millwall,4,3.0,4.4,✅ Good,loss,-1.0
2024-12-29,Sheffield United vs West Brom,2024_25,Away,West Brom,2,3.2,3.93,✅ Good,loss,-1.0
2024-12-29,Bristol City vs Portsmouth,2024_25,Draw,Draw,-1,3.1176,3.79,✅ Good,loss,-1.0
2024-12-29,Bristol City vs Portsmouth,2024_25,Away,Portsmouth,-1,3.2121,4.69,✅ Good,loss,-1.0
2025-01-01,Sunderland vs Sheffield United,2024_25,Draw,Draw,-1,3.1176,3.25,✅ Fair,loss,-1.0
2025-01-01,Sheffield Weds vs Derby,2024_25,Draw,Draw,0,3.1714,3.39,✅ Fair,loss,-1.0
2025-01-01,West Brom vs Preston,2024_25,Away,Preston,-2,3.2222,4.45,✅ Good,loss,-1.0
2025-01-01,Luton vs Norwich,2024_25,Home,Luton,2,2.3415,2.46,✅ Fair,loss,-1.0
2025-01-01,Hull vs Middlesbrough,2024_25,Home,Hull,0,2.3617,3.25,✅ Good,loss,-1.0
2025-01-01,Hull vs Middlesbrough,2024_25,Draw,Draw,0,3.1714,3.49,✅ Fair,loss,-1.0
2025-01-01,Burnley vs Stoke,2024_25,Draw,Draw,9,3.0,3.9,✅ Good,win,2.9
2025-01-01,Plymouth vs Bristol City,2024_25,Draw,Draw,-12,3.0,3.71,✅ Good,win,2.71
2025-01-01,Leeds vs Blackburn,2024_25,Draw,Draw,9,3.0,4.7,✅ Excellent,win,3.7
2025-01-01,Leeds vs Blackburn,2024_25,Away,Blackburn,9,6.5,8.46,✅ Good,loss,-1.0
2025-01-01,QPR vs Watford,2024_25,Home,QPR,3,2.0952,2.56,✅ Good,win,1.56
2025-01-01,Millwall vs Oxford,2024_25,Away,Oxford,2,3.2,5.13,✅ Excellent,win,4.13
2025-01-04,Hull vs Leeds,2024_25,Home,Hull,-10,3.0,5.73,✅ Excellent,loss,-1.0
2025-01-04,Hull vs Leeds,2024_25,Draw,Draw,-10,3.0,4.07,✅ Good,win,3.07
2025-01-04,Sheffield Weds vs Millwall,2024_25,Home,Sheffield Weds,6,1.9722,2.15,✅ Fair,loss,-1.0
2025-01-04,Sheffield Weds vs Millwall,2024_25,Away,Millwall,6,3.087,3.53,✅ Fair,loss,-1.0
2025-01-04,Preston vs Oxford,2024_25,Away,Oxford,6,3.087,4.38,✅ Good,loss,-1.0
2025-01-04,Middlesbrough vs Cardiff,2024_25,Draw,Draw,4,3.3462,4.16,✅ Good,win,3.16
2025-01-04,Middlesbrough vs Cardiff,2024_25,Away,Cardiff,4,3.0,5.37,✅ Excellent,loss,-1.0
2025-01-04,Stoke vs Plymouth,2024_25,Away,Plymouth,5,3.1429,4.7,✅ Good,loss,-1.0
2025-01-04,Bristol City vs Derby,2024_25,Home,Bristol City,1,1.8696,1.93,✅ Fair,win,0.93
2025-01-04,Bristol City vs Derby,2024_25,Away,Derby,1,3.9091,4.16,✅ Fair,loss,-1.0
2025-01-04,Blackburn vs Burnley,2024_25,Home,Blackburn,-3,2.0,3.36,✅ Excellent,loss,-1.0
2025-01-04,Watford vs Sheffield United,2024_25,Home,Watford,-4,2.7308,2.83,✅ Fair,loss,-1.0
2025-01-04,Swansea vs West Brom,2024_25,Away,West Brom,-5,2.5429,2.77,✅ Fair,loss,-1.0
2025-01-04,Norwich vs Coventry,2024_25,Home,Norwich,0,2.3617,2.39,✅ Fair,win,1.39
2025-01-04,Norwich vs Coventry,2024_25,Draw,Draw,0,3.1714,3.45,✅ Fair,loss,-1.0
2025-01-05,Sunderland vs Portsmouth,2024_25,Draw,Draw,3,3.6667,4.36,✅ Good,loss,-1.0
2025-01-05,Sunderland vs Portsmouth,2024_25,Away,Portsmouth,3,4.0,6.48,✅ Excellent,loss,-1.0
2025-01-06,QPR vs Luton,2024_25,Home,QPR,5,2.0,2.46,✅ Good,win,1.46
2025-01-14,Plymouth vs Oxford,2024_25,Away,Oxford,-6,2.4167,3.05,✅ Good,loss,-1.0
2025-01-14,Cardiff vs Watford,2024_25,Home,Cardiff,1,1.8696,2.27,✅ Good,loss,-1.0
2025-01-15,Blackburn vs Portsmouth,2024_25,Away,Portsmouth,1,3.9091,4.65,✅ Good,loss,-1.0
2025-01-17,Burnley vs Sunderland,2024_25,Away,Sunderland,2,3.2,3.53,✅ Fair,loss,-1.0
2025-01-18,Oxford vs Blackburn,2024_25,Home,Oxford,0,2.3617,3.09,✅ Good,win,2.09
2025-01-18,Oxford vs Blackburn,2024_25,Draw,Draw,0,3.1714,3.24,✅ Fair,loss,-1.0
2025-01-18,West Brom vs Stoke,2024_25,Away,Stoke,5,3.1429,4.56,✅ Good,loss,-1.0
2025-01-18,Sheffield United vs Norwich,2024_25,Home,Sheffield United,1,1.8696,2.11,✅ Good,win,1.11
2025-01-18,Luton vs Preston,2024_25,Away,Preston,-5,2.5429,3.41,✅ Good,loss,-1.0
2025-01-18,Portsmouth vs Middlesbrough,2024_25,Home,Portsmouth,-3,2.0,4.08,✅ Excellent,win,3.08
2025-01-18,Coventry vs Bristol City,2024_25,Away,Bristol City,-2,3.2222,3.4,✅ Fair,loss,-1.0
2025-01-18,Millwall vs Hull,2024_25,Draw,Draw,-1,3.1176,3.17,✅ Fair,loss,-1.0
2025-01-18,Millwall vs Hull,2024_25,Away,Hull,-1,3.2121,3.81,✅ Good,win,2.81
2025-01-18,Cardiff vs Swansea,2024_25,Home,Cardiff,0,2.3617,2.61,✅ Fair,win,1.61
2025-01-18,Cardiff vs Swansea,2024_25,Draw,Draw,0,3.1714,3.24,✅ Fair,loss,-1.0
2025-01-18,Derby vs Watford,2024_25,Away,Watford,4,3.0,3.21,✅ Fair,win,2.21
2025-01-18,Plymouth vs QPR,2024_25,Away,QPR,-7,2.2069,2.41,✅ Fair,win,1.41
2025-01-19,Leeds vs Sheffield Weds,2024_25,Draw,Draw,3,3.6667,4.87,✅ Good,loss,-1.0
2025-01-19,Leeds vs Sheffield Weds,2024_25,Away,Sheffield Weds,3,4.0,8.35,✅ Excellent,loss,-1.0
2025-01-21,Millwall vs Cardiff,2024_25,Away,Cardiff,-5,2.5429,3.8,✅ Excellent,loss,-1.0
2025-01-21,Oxford vs Luton,2024_25,Home,Oxford,8,1.7419,2.96,✅ Excellent,win,1.96
2025-01-21,Swansea vs Sheffield United,2024_25,Away,Sheffield United,-6,2.4167,2.53,✅ Fair,win,1.53
2025-01-21,Watford vs Preston,2024_25,Draw,Draw,-1,3.1176,3.34,✅ Fair,loss,-1.0
2025-01-21,Watford vs Preston,2024_25,Away,Preston,-1,3.2121,3.49,✅ Fair,win,2.49
2025-01-21,Blackburn vs Coventry,2024_25,Draw,Draw,-1,3.1176,3.21,✅ Fair,loss,-1.0
2025-01-21,Middlesbrough vs West Brom,2024_25,Home,Middlesbrough,-3,2.0,2.0,✅ Fair,win,1.0
2025-01-21,Middlesbrough vs West Brom,2024_25,Away,West Brom,-3,2.9655,3.74,✅ Good,loss,-1.0
2025-01-21,Derby vs Sunderland,2024_25,Home,Derby,-8,2.9412,3.53,✅ Good,loss,-1.0
2025-01-21,Hull vs QPR,2024_25,Draw,Draw,-1,3.1176,3.3,✅ Fair,loss,-1.0
2025-01-21,Hull vs QPR,2024_25,Away,QPR,-1,3.2121,3.53,✅ Fair,win,2.53
2025-01-22,Leeds vs Norwich,2024_25,Away,Norwich,10,2.8,8.06,✅ Excellent,loss,-1.0
2025-01-22,Portsmouth vs Stoke,2024_25,Home,Portsmouth,0,2.3617,2.41,✅ Fair,win,1.41
2025-01-22,Portsmouth vs Stoke,2024_25,Draw,Draw,0,3.1714,3.3,✅ Fair,loss,-1.0
2025-01-22,Sheffield Weds vs Bristol City,2024_25,Home,Sheffield Weds,-3,2.0,2.45,✅ Good,loss,-1.0
2025-01-22,Plymouth vs Burnley,2024_25,Home,Plymouth,-11,5.0,5.42,✅ Fair,loss,-1.0
2025-01-24,Sheffield United vs Hull,2024_25,Away,Hull,2,3.2,4.77,✅ Good,win,3.77
2025-01-25,QPR vs Sheffield Weds,2024_25,Home,QPR,5,2.0,2.48,✅ Good,loss,-1.0
2025-01-25,Coventry vs Watford,2024_25,Draw,Draw,9,3.0,3.78,✅ Good,loss,-1.0
2025-01-25,Preston vs Middlesbrough,2024_25,Home,Preston,0,2.3617,3.16,✅ Good,win,2.16
2025-01-25,Preston vs Middlesbrough,2024_25,Draw,Draw,0,3.1714,3.27,✅ Fair,loss,-1.0
2025-01-25,West Brom vs Portsmouth,2024_25,Draw,Draw,-1,3.1176,3.75,✅ Good,loss,-1.0
2025-01-25,West Brom vs Portsmouth,2024_25,Away,Portsmouth,-1,3.2121,5.32,✅ Excellent,loss,-1.0
2025-01-25,Sunderland vs Plymouth,2024_25,Draw,Draw,10,5.6,5.99,✅ Fair,win,4.99
2025-01-25,Sunderland vs Plymouth,2024_25,Away,Plymouth,10,2.8,10.84,✅ Excellent,loss,-1.0
2025-01-25,Luton vs Millwall,2024_25,Home,Luton,-2,2.122,2.22,✅ Fair,loss,-1.0
2025-01-25,Luton vs Millwall,2024_25,Away,Millwall,-2,3.2222,3.5,✅ Fair,win,2.5
2025-01-25,Norwich vs Swansea,2024_25,Home,Norwich,3,2.0952,2.13,✅ Fair,win,1.13
2025-01-25,Cardiff vs Derby,2024_25,Home,Cardiff,10,2.1538,2.19,✅ Fair,win,1.19
2025-01-25,Cardiff vs Derby,2024_25,Away,Derby,10,2.8,3.54,✅ Good,loss,-1.0
2025-01-25,Bristol City vs Blackburn,2024_25,Home,Bristol City,6,1.9722,1.99,✅ Fair,win,0.99
2025-01-25,Bristol City vs Blackburn,2024_25,Away,Blackburn,6,3.087,3.88,✅ Good,loss,-1.0
2025-01-25,Stoke vs Oxford,2024_25,Away,Oxford,-8,2.5,3.75,✅ Excellent,loss,-1.0
2025-01-27,Burnley vs Leeds,2024_25,Home,Burnley,0,2.3617,3.21,✅ Good,loss,-1.0
2025-01-28,Portsmouth vs Millwall,2024_25,Home,Portsmouth,0,2.3617,2.51,✅ Fair,loss,-1.0
2025-01-31,Blackburn vs Preston,2024_25,Away,Preston,-4,2.84,3.55,✅ Good,loss,-1.0
2025-02-01,Leeds vs Cardiff,2024_25,Draw,Draw,2,3.84,5.49,✅ Good,loss,-1.0
2025-02-01,Leeds vs Cardiff,2024_25,Away,Cardiff,2,3.2,10.56,✅ Excellent,loss,-1.0
2025-02-01,Swansea vs Coventry,2024_25,Home,Swansea,-14,2.5,2.54,✅ Fair,loss,-1.0
2025-02-01,Sheffield Weds vs Luton,2024_25,Away,Luton,4,3.0,3.6,✅ Good,loss,-1.0
2025-02-01,Portsmouth vs Burnley,2024_25,Home,Portsmouth,-12,4.2,4.77,✅ Fair,loss,-1.0
2025-02-01,Portsmouth vs Burnley,2024_25,Draw,Draw,-12,3.0,3.47,✅ Fair,win,2.47
2025-02-01,Millwall vs QPR,2024_25,Home,Millwall,-3,2.0,2.25,✅ Good,win,1.25
2025-02-01,Millwall vs QPR,2024_25,Away,QPR,-3,2.9655,3.51,✅ Good,loss,-1.0
2025-02-01,Watford vs Norwich,2024_25,Away,Norwich,-5,2.5429,2.64,✅ Fair,win,1.64
2025-02-01,Plymouth vs West Brom,2024_25,Home,Plymouth,-10,3.0,4.84,✅ Excellent,win,3.84
2025-02-01,Plymouth vs West Brom,2024_25,Draw,Draw,-10,3.0,3.85,✅ Good,loss,-1.0
2025-02-01,Oxford vs Bristol City,2024_25,Home,Oxford,-1,2.7179,3.24,✅ Good,loss,-1.0
2025-02-01,Oxford vs Bristol City,2024_25,Draw,Draw,-1,3.1176,3.17,✅ Fair,win,2.17
2025-02-01,Hull vs Stoke,2024_25,Draw,Draw,4,3.3462,3.48,✅ Fair,loss,-1.0
2025-02-01,Hull vs Stoke,2024_25,Away,Stoke,4,3.0,3.99,✅ Good,win,2.99
2025-02-01,Derby vs Sheffield United,2024_25,Home,Derby,-8,2.9412,3.46,✅ Good,loss,-1.0
2025-02-03,Middlesbrough vs Sunderland,2024_25,Draw,Draw,-1,3.1176,3.37,✅ Fair,loss,-1.0
2025-02-04,Burnley vs Oxford,2024_25,Draw,Draw,4,3.3462,3.95,✅ Good,loss,-1.0
2025-02-04,Burnley vs Oxford,2024_25,Away,Oxford,4,3.0,7.39,✅ Excellent,loss,-1.0
2025-02-04,QPR vs Blackburn,2024_25,Home,QPR,3,2.0952,2.62,✅ Good,win,1.62
2025-02-05,Coventry vs Leeds,2024_25,Home,Coventry,-7,3.0476,4.02,✅ Good,loss,-1.0
2025-02-08,Sunderland vs Watford,2024_25,Away,Watford,6,3.087,6.26,✅ Excellent,loss,-1.0
2025-02-08,West Brom vs Sheffield Weds,2024_25,Away,Sheffield Weds,2,3.2,3.28,✅ Fair,loss,-1.0
2025-02-08,Sheffield United vs Portsmouth,2024_25,Away,Portsmouth,6,3.087,6.34,✅ Excellent,loss,-1.0
2025-02-09,Bristol City vs Swansea,2024_25,Home,Bristol City,15,1.5,1.84,✅ Good,loss,-1.0
2025-02-11,Coventry vs QPR,2024_25,Away,QPR,2,3.2,4.21,✅ Good,loss,-1.0
2025-02-11,Derby vs Oxford,2024_25,Away,Oxford,-7,2.2069,3.57,✅ Excellent,loss,-1.0
2025-02-11,Watford vs Leeds,2024_25,Home,Watford,-15,2.6667,9.3,✅ Excellent,loss,-1.0
2025-02-11,Norwich vs Preston,2024_25,Away,Preston,3,4.0,4.7,✅ Fair,win,3.7
2025-02-12,West Brom vs Blackburn,2024_25,Away,Blackburn,3,4.0,4.33,✅ Fair,win,3.33
2025-02-12,Sheffield United vs Middlesbrough,2024_25,Home,Sheffield United,3,2.0952,2.25,✅ Fair,win,1.25
2025-02-12,Swansea vs Sheffield Weds,2024_25,Away,Sheffield Weds,-7,2.2069,2.74,✅ Good,win,1.74
2025-02-12,Sunderland vs Luton,2024_25,Home,Sunderland,7,1.6364,1.68,✅ Fair,win,0.68
2025-02-12,Plymouth vs Millwall,2024_25,Home,Plymouth,-7,3.0476,3.45,✅ Fair,win,2.45
2025-02-12,Plymouth vs Millwall,2024_25,Away,Millwall,-7,2.2069,2.24,✅ Fair,loss,-1.0
2025-02-12,Burnley vs Hull,2024_25,Away,Hull,6,3.087,5.45,✅ Excellent,loss,-1.0
2025-02-12,Bristol City vs Stoke,2024_25,Away,Stoke,1,3.9091,4.78,✅ Good,loss,-1.0
